eval_time_elapsed,eval_eplenmean,eval_qs,eval mean 100 episode reward,eval_qs_difference,total timesteps,eval_discount_q,eval_abs_qs_difference,eval_ep_rewmean,episodes,discount_q,qs_difference,fps,ep_rewmean,update_time,eplenmean,time_elapsed,act_time,n_updates,train_time,env_time,qs_abs_difference,qs_mean,mean 100 episode reward,current_lr,q_grad_norm,qfs_loss
0,11.0,-1.7786884,0.6,-0.06550412564289565,1,0.8574584206517006,0.6570774,0.6604333636363637,,,,,,,,,,,,,,,,,,
,,,,,289214,,,,2256,0.09021910110652676,38.06203828782399,13,800.3716908900001,14345,204.1,21181,209,528600,5900,423,38.64813944376283,301.3232,800.4,0.0003,3259.9446,59.501377
6,275.54545454545456,319.70154,1319.1,1.8355840003870867,290001,297.82378494491036,9.657411,1173.8137392727272,,,,,,,,,,,,,,,,,,
,,,,,290267,,,,2260,0.14105716351127834,11.760490553041757,13,801.0524120800001,14390,203.99,21258,210,530600,5922,425,12.85888865404921,333.62708,801.1,0.0003,3431.4048,72.75559
,,,,,291353,,,,2264,0.09191664560796944,17.656433784216013,13,802.2606522100001,14440,204.16,21335,211,532800,5947,427,18.82866454476247,334.93256,802.3,0.0003,4294.374,71.345116
,,,,,292461,,,,2268,0.037885807828058636,28.024476990541345,13,807.18119637,14490,205.1,21413,212,535000,5972,428,29.502625491007255,299.29175,807.2,0.0003,2256.498,43.87918
,,,,,293485,,,,2272,0.10785390450312375,24.003973556714417,13,808.0575782500001,14536,205.15,21483,213,537000,5994,430,24.68169435321429,315.91824,808.1,0.0003,2784.7646,46.080074
,,,,,294536,,,,2276,0.15150895494426134,19.599676259900104,13,820.9870458799998,14586,207.61,21561,213,539200,6019,431,21.104685966926944,341.193,821.0,0.0003,3154.5596,56.03876
,,,,,295486,,,,2280,0.22176283539332717,27.821226282349212,13,817.2216277099999,14627,206.85,21625,214,541000,6039,433,29.17881609219493,311.3444,817.2,0.0003,2751.295,50.223637
,,,,,296426,,,,2284,0.2322305827567115,11.463583872640562,13,844.04440728,14673,212.89,21695,215,543000,6061,434,14.292143053461526,308.57135,844.0,0.0003,2939.4438,59.056133
,,,,,297144,,,,2288,0.01014366789647913,308.552260472813,13,832.5165871900001,14705,210.4,21745,215,544400,6077,435,308.552260472813,315.97388,832.5,0.0003,4579.763,75.92773
,,,,,298175,,,,2292,0.09773655757473217,5.621334847643305,13,828.3202100299999,14751,209.19,21816,216,546400,6099,436,12.405940718565569,308.17905,828.3,0.0003,3637.885,61.68842
,,,,,299144,,,,2296,0.23154064428204962,-2.1941524271580937,13,827.1176817299998,14797,208.23,21887,217,548400,6122,438,15.88092269013621,318.6034,827.1,0.0003,3051.1582,47.262974
5,225.0,289.9702,1144.6,-5.153778722828107,300001,288.5083038408982,17.036053,950.4598294545456,,,,,,,,,,,,,,,,,,
,,,,,300149,,,,2300,0.1558819928122327,17.964467103655185,13,832.49782777,14843,208.74,21964,218,550400,6145,439,18.009014023068236,322.98584,832.5,0.0003,3150.6592,51.172867
,,,,,300964,,,,2304,0.5553939126928864,43.09273351432132,13,824.91787703,14880,206.81,22022,218,552000,6164,441,43.80406867397365,302.43103,824.9,0.0003,2996.305,50.96287
,,,,,301976,,,,2308,0.09895818133769223,38.42549711828048,13,829.8079313599999,14926,207.42,22094,219,554000,6187,442,38.42549711828048,320.00317,829.8,0.0003,4634.9033,83.04482
,,,,,302913,,,,2312,0.20811548040118558,10.046105350949418,13,825.89350465,14972,205.96,22165,220,556000,6210,443,14.581703141428287,302.4477,825.9,0.0003,2948.7,48.04932
,,,,,303920,,,,2316,0.1347960926117844,8.283927627540685,13,832.4142737399999,15018,206.47,22237,221,558000,6233,445,13.141593874300938,309.72192,832.4,0.0003,3902.5466,65.67868
,,,,,304870,,,,2320,0.22925415845961003,28.71705510699212,13,845.8909093399999,15060,209.18,22302,221,559800,6254,446,29.780387011250937,325.48224,845.9,0.0003,3196.539,61.339127
,,,,,305742,,,,2324,0.7313476331810443,21.111524197038346,13,833.5401781,15102,206.05,22367,222,561600,6275,447,21.42477605213777,335.9742,833.5,0.0003,4048.9968,70.78437
,,,,,306806,,,,2328,0.1317229862180219,18.86434695877888,13,878.02681652,15153,216.17,22446,223,563800,6300,449,19.07069011160976,348.98654,878.0,0.0003,2913.0544,45.387806
,,,,,307904,,,,2332,0.17044931305562713,6.857559766080975,13,872.9312095400002,15204,214.52,22526,224,566000,6326,451,10.730922951509244,353.4783,872.9,0.0003,3358.1677,57.219147
,,,,,308663,,,,2336,1.2114238648818716,37.51492933081536,13,884.3887582699999,15237,217.21,22576,224,567400,6342,452,45.174883975944404,300.9245,884.4,0.0003,3392.508,70.1568
,,,,,309742,,,,2340,0.09041721583154201,14.732623734646896,13,928.2736659400001,15288,227.2,22655,225,569600,6367,453,17.888312122410323,330.88925,928.3,0.0003,3670.8735,57.66958
4,184.72727272727272,285.91418,1042.3,66.01630107298037,310001,237.3441610769336,70.502686,648.6727655454546,,,,,,,,,,,,,,,,,,
,,,,,310608,,,,2344,0.6147322741589669,17.059617835987126,13,962.4881657,15329,235.03,22724,226,571400,6388,455,19.75993868331275,321.49982,962.5,0.0003,3066.5745,59.99984
,,,,,311055,,,,2348,50.95080262341417,0.9188779470901325,13,978.40658172,15348,238.73,22754,226,572200,6397,455,6.353048324547631,330.17773,978.4,0.0003,3280.0476,66.122185
,,,,,312114,,,,2352,0.1378720537863573,7.272944086677866,13,980.8076855100002,15400,239.16,22834,227,574400,6423,457,10.865227480921517,334.21906,980.8,0.0003,2844.71,48.15681
,,,,,313370,,,,2356,0.043440644179904175,17.800290543309174,13,993.25863431,15456,241.56,22920,228,576800,6450,459,17.927836699942933,354.13892,993.3,0.0003,3011.9177,53.86204
,,,,,314535,,,,2360,0.045000665266334956,4.27004855483209,13,998.3129702299999,15512,242.68,23005,229,579200,6476,461,6.408819052744068,333.87973,998.3,0.0003,2940.6694,56.152843
,,,,,315645,,,,2364,0.14849019941966876,1.942830580681421,13,998.4038307400001,15564,242.92,23085,230,581400,6502,462,5.855238992779542,347.32605,998.4,0.0003,3140.3408,56.86239
,,,,,316694,,,,2368,0.07134814707356758,39.28369499914856,13,995.7171398900001,15610,242.33,23157,231,583400,6524,464,39.8149447160145,306.92493,995.7,0.0003,2746.347,47.201595
,,,,,317701,,,,2372,0.19884890663107496,19.74745398474134,13,992.24876737,15662,242.16,23236,231,585600,6548,465,19.885589234674928,333.0615,992.2,0.0003,3216.181,65.072014
,,,,,318807,,,,2376,0.0875136566906453,16.319388377142698,13,994.03388718,15714,242.71,23316,232,587800,6574,467,16.73468744903229,346.98306,994.0,0.0003,4252.9814,72.06455
,,,,,319631,,,,2380,0.19161950920360352,235.4668590129859,13,986.6652990199999,15752,241.45,23375,233,589400,6592,468,235.4668590129859,389.2187,986.7,0.0003,3670.8782,61.933506
7,276.90909090909093,336.2668,992.7,61.036596244972934,320001,249.30956869982083,69.44094,1177.3139414545456,,,,,,,,,,,,,,,,,,
,,,,,320906,,,,2384,0.05550594042497951,17.64236615686144,13,1000.8438532799998,15813,244.8,23477,234,592000,6622,470,17.95790842712565,357.25504,1000.8,0.0003,3249.5615,59.33501
,,,,,322081,,,,2388,0.03889292676272301,29.299618510251737,13,1021.4606038899999,15865,249.37,23557,235,594200,6648,472,30.216790264048935,347.05545,1021.5,0.0003,4205.303,77.03579
,,,,,322921,,,,2392,0.24542079599199768,206.20778260447145,13,1010.59740498,15908,247.46,23622,235,596000,6669,473,206.20778260447145,391.16486,1010.6,0.0003,4594.5996,80.93527
,,,,,324151,,,,2396,0.038838828742253764,-1.9176158850248028,13,1021.2585626,15964,250.07,23710,236,598400,6697,475,6.8634769622919265,346.08017,1021.3,0.0003,3834.5283,62.406403
,,,,,325145,,,,2400,0.145833422454826,37.70614295256496,13,1020.50529564,16012,249.96,23784,237,600400,6720,476,37.74625117005977,326.57025,1020.5,0.0003,3442.08,61.89914
,,,,,326137,,,,2404,0.23287050568425446,-2.9793241210627115,13,1029.50912918,16059,251.73,23857,238,602400,6743,478,4.260371901153407,330.92938,1029.5,0.0003,3924.797,66.99952
,,,,,327261,,,,2408,0.05843195238223909,16.182382890803872,13,1034.71394108,16112,252.85,23937,239,604600,6768,480,17.565728653113535,337.10886,1034.7,0.0003,3513.819,56.312206
,,,,,328370,,,,2412,0.041858837945991,28.748558321872515,13,1042.6467876699999,16164,254.57,24017,240,606800,6794,481,29.13448148169412,326.77798,1042.6,0.0003,2993.757,57.792015
,,,,,329518,,,,2416,0.06767540771857922,16.10681354972934,13,1048.97538078,16220,255.98,24105,241,609200,6822,483,17.51856634035559,349.44888,1049.0,0.0003,4274.271,74.615105
7,317.1818181818182,349.23483,994.7,13.645764772097209,330001,298.8551966046102,25.248676,1377.1484647272728,,,,,,,,,,,,,,,,,,
,,,,,330822,,,,2420,0.010926570965170464,35.74838841595025,13,1063.73844841,16282,259.52,24206,242,611800,6851,485,35.74838841595025,355.54227,1063.7,0.0003,4416.7046,76.95405
,,,,,331953,,,,2424,0.08204555351640412,-7.944278077037558,13,1076.39740199,16333,262.11,24283,242,614000,6874,486,7.978108173875544,343.0765,1076.4,0.0003,4510.324,71.4941
,,,,,333130,,,,2428,0.028385968711710424,30.170135866634453,13,1082.2107789499998,16390,263.24,24370,243,616400,6900,488,31.146205275782894,339.8214,1082.2,0.0003,4634.8267,88.837845
,,,,,334216,,,,2432,0.08251010766943273,1.577627220219351,13,1082.4777675300002,16440,263.12,24446,244,618600,6923,490,10.541655300810778,329.81537,1082.5,0.0003,3761.943,72.035446
,,,,,335248,,,,2436,0.09516524555520081,3.4263057494556377,13,1096.58851471,16488,265.85,24519,245,620600,6946,491,11.777220126572683,298.12274,1096.6,0.0003,4522.9116,68.58682
,,,,,336162,,,,2440,0.44051060667224196,12.770905619385896,13,1087.08142119,16531,264.2,24585,246,622400,6967,492,14.625212686416495,333.8319,1087.1,0.0003,4123.59,63.158844
,,,,,337336,,,,2444,0.10970256586479417,-1.544630710579556,13,1102.3510905299997,16587,267.28,24672,247,624800,6994,494,4.798717400917189,357.55197,1102.4,0.0003,4573.489,81.093376
,,,,,338079,,,,2448,1.377934021567738,52.01643016334165,13,1111.97834522,16621,270.24,24723,247,626200,7011,495,54.25318495230252,299.4417,1112.0,0.0003,4123.3164,74.864426
,,,,,338394,,,,2452,8.78152738544213,249.98513043391915,13,1075.04900685,16635,262.8,24745,247,626800,7018,496,249.98513043391915,316.38638,1075.0,0.0003,3796.4766,63.349056
,,,,,338685,,,,2456,13.586229269389417,167.37767823565747,13,1028.15837741,16649,253.15,24767,248,627400,7024,496,168.83182016837145,245.13426,1028.2,0.0003,2797.782,51.974632
,,,,,339589,,,,2460,1.0707077715678055,20.725225032607938,13,1012.54698233,16692,250.54,24833,248,629200,7045,497,20.745414838945365,355.0664,1012.5,0.0003,3859.4958,71.13781
11,473.1818181818182,346.0701,1079.6,23.73264498444018,340001,260.24502420388285,30.561346,1866.5604605454544,,,,,,,,,,,,,,,,,,
,,,,,341015,,,,2464,0.005189011042110571,64.0848857716992,13,1019.348485,16763,253.7,24954,249,632200,7080,500,64.0848857716992,334.49118,1019.3,0.0003,3342.4941,54.733334
,,,,,341633,,,,2468,3.1169686462766832,187.83097779814403,13,993.5713939299999,16792,249.39,24998,250,633400,7094,500,187.83097779814403,387.96033,993.6,0.0003,3810.1519,70.93267
,,,,,342631,,,,2472,0.24095046614028068,36.6493077849722,13,992.3121552799998,16839,249.3,25069,251,635400,7115,502,37.12875681932458,343.50464,992.3,0.0003,3131.104,53.181362
,,,,,344051,,,,2476,0.005203194567063335,19.3563932475426,13,1008.9685546100002,16904,252.44,25170,252,638200,7146,504,20.547144363429144,349.279,1009.0,0.0003,3064.1553,50.558136
,,,,,345301,,,,2480,0.04429621914395583,27.956764064434264,13,1030.1630276600001,16966,256.7,25265,253,640800,7176,506,28.024030353543203,367.2662,1030.2,0.0003,4340.9375,84.691475
,,,,,346384,,,,2484,0.13533076552223758,3.4231230715350343,13,1023.3575363300001,17014,254.78,25338,253,642800,7200,507,7.821944924779349,346.26138,1023.4,0.0003,2969.6548,54.029728
,,,,,347790,,,,2488,0.020082917187486587,8.739244585595408,13,1035.75265124,17080,257.09,25440,255,645600,7232,510,9.505182561075992,368.4046,1035.8,0.0003,3764.999,55.072666
,,,,,349115,,,,2492,0.012203490154242049,29.37584772624593,13,1059.82485152,17146,261.94,25542,256,648400,7264,512,29.41168326896791,352.32602,1059.8,0.0003,3348.9016,69.234955
10,455.09090909090907,361.3104,1231.1,19.91374868255741,350001,297.0878189844278,28.66971,1865.9732068181818,,,,,,,,,,,,,,,,,,
,,,,,350436,,,,2496,0.015558655676338903,32.09334915416684,13,1060.84044889,17207,262.85,25647,257,651000,7295,514,32.09334915416684,355.12744,1060.8,0.0003,2981.6035,42.406307
,,,,,351869,,,,2500,0.007792273747140209,-3.112825984045726,13,1079.9963104,17273,267.24,25749,258,653800,7327,516,9.401382280022021,359.32053,1080.0,0.0003,3542.692,52.78479
,,,,,353039,,,,2504,0.12754536043177953,3.9532206271303396,13,1087.835297,17329,269.02,25836,259,656200,7355,517,4.976817381026031,365.3099,1087.8,0.0003,3756.5674,65.95113
,,,,,354085,,,,2508,0.23690456031740126,17.3476170630955,13,1083.43968991,17376,268.24,25909,259,658200,7378,519,17.652449704330298,359.27103,1083.4,0.0003,3564.8894,53.78779
,,,,,355642,,,,2512,0.0036190294379695094,0.15642570013039064,13,1102.1131699500002,17451,272.72,26025,261,661400,7414,521,7.337324721984747,360.36923,1102.1,0.0003,3801.2153,74.611244
,,,,,356665,,,,2516,0.020208133064920666,244.15213578370464,13,1093.4803012900002,17499,271.47,26098,262,663400,7437,523,244.15213578370464,389.86905,1093.5,0.0003,2368.4807,39.160484
,,,,,357300,,,,2520,0.026521273814925944,287.66959789635933,13,1063.90900697,17532,264.78,26148,262,664800,7453,524,287.66959789635933,295.6859,1063.9,0.0003,3804.683,64.8986
,,,,,358344,,,,2524,0.15642866904408942,-8.09146500820673,13,1059.73621386,17579,263.91,26220,263,666800,7476,525,9.345426377553627,339.41486,1059.7,0.0003,3981.6582,58.964634
,,,,,359547,,,,2528,0.05983314758213439,11.97663924450806,13,1058.81982973,17636,264.17,26308,264,669200,7503,527,13.990514249705079,356.48337,1058.8,0.0003,3468.8105,54.03716
13,584.0,366.05936,1371.4,9.525237810738428,360001,298.9138743944208,19.156406,2389.465478636364,,,,,,,,,,,,,,,,,,
,,,,,360955,,,,2532,0.006039180320713974,16.46691223742003,13,1071.34971789,17701,267.39,26422,265,672000,7535,529,17.28822065622947,353.06622,1071.3,0.0003,5091.662,87.7303
,,,,,362077,,,,2536,0.05931170877713976,11.653426153216683,13,1074.57752702,17753,268.29,26502,266,674200,7560,530,12.65415362685497,332.1715,1074.6,0.0003,4814.158,78.55734
,,,,,363163,,,,2540,0.004202715168361171,276.454228727835,13,1084.7081231,17805,270.01,26582,266,676400,7585,532,276.454228727835,350.33533,1084.7,0.0003,3895.403,61.02911
,,,,,364505,,,,2544,0.00915402357328241,-0.9404679722654473,13,1090.23169959,17870,271.69,26683,267,679200,7618,534,8.42248821243693,333.96152,1090.2,0.0003,4219.239,62.342285
,,,,,365358,,,,2548,1.1405614270851023,7.09470410616222,13,1098.0388149,17908,272.79,26741,268,680800,7636,535,8.688236023790305,337.30966,1098.0,0.0003,4775.8545,83.83496
,,,,,367005,,,,2552,0.00045192826785735423,42.14361546651084,13,1159.08852061,17988,286.11,26864,269,684200,7675,538,42.15870081519866,357.03522,1159.1,0.0003,3021.5425,57.034714
,,,,,369053,,,,2556,0.00021362080691090626,20.73148581114337,13,1237.9540901500002,18081,303.68,27009,271,688200,7722,541,20.87327197230973,374.38736,1238.0,0.0003,3931.3987,58.690445
17,670.0909090909091,382.166,1559.4,25.126012741802334,370001,304.49590473935456,34.70029,2678.702736090909,,,,,,,,,,,,,,,,,,
,,,,,370187,,,,2560,0.07008484938083247,4.100799191826084,13,1253.9235134199998,18132,305.98,27106,272,690400,7747,542,5.9344242603427855,348.00702,1253.9,0.0003,3913.8118,61.00539
,,,,,371575,,,,2564,0.016865550589678365,2.731840019887264,13,1262.38908604,18197,305.6,27206,273,693200,7779,544,5.518306429460435,364.34885,1262.4,0.0003,4427.7783,60.81083
,,,,,372734,,,,2568,0.031755981475354,23.41689747246422,13,1295.6909469299999,18252,311.01,27293,274,695600,7807,546,24.093135777083624,321.9121,1295.7,0.0003,4202.888,67.2139
,,,,,373916,,,,2572,0.026593965968810602,22.13086501109365,13,1308.19988044,18307,312.85,27378,275,698000,7834,548,22.36098079652156,336.28027,1308.2,0.0003,4246.7505,63.94781
,,,,,374758,,,,2576,0.8341045667774217,4.147007813470279,13,1283.52747398,18344,307.07,27436,275,699600,7852,549,9.327499283125517,326.53748,1283.5,0.0003,3702.1816,64.50301
,,,,,376109,,,,2580,0.02205532167991528,4.293581147677264,13,1289.42223306,18409,308.08,27536,276,702400,7885,551,8.09757316313928,362.60883,1289.4,0.0003,3752.308,54.30939
,,,,,377108,,,,2584,0.10099424198857392,32.36585379486278,13,1285.17638158,18455,307.24,27608,277,704400,7908,553,33.10523901609353,308.38257,1285.2,0.0003,3465.9822,59.778065
,,,,,378161,,,,2588,0.129983215125261,17.328791307941717,13,1269.6997754400002,18501,303.71,27680,278,706400,7931,554,17.85511566722614,344.80453,1269.7,0.0003,3458.4094,46.424713
,,,,,379345,,,,2592,0.03831833618270049,7.689847988293163,13,1265.4286208699998,18556,302.3,27766,279,708800,7959,556,8.515010514274364,340.3378,1265.4,0.0003,6062.518,82.80294
7,323.54545454545456,347.87054,1592.0,7.893435124281211,380001,304.9324451681776,16.841993,1404.0690646363637,,,,,,,,,,,,,,,,,,
,,,,,380278,,,,2596,0.39875024406234405,26.028349127151994,13,1250.41420681,18597,298.42,27838,280,710600,7980,557,26.3737986910409,344.05402,1250.4,0.0003,3053.6316,50.716026
,,,,,381219,,,,2600,0.528537969797925,7.497366753743309,13,1229.4893899300002,18643,293.5,27909,280,712600,8003,559,11.448420082913456,356.20978,1229.5,0.0003,2622.444,39.679016
,,,,,382263,,,,2604,0.06944691708704791,24.29680345088452,13,1224.06519751,18689,292.24,27981,281,714600,8026,560,25.204677033914162,308.53326,1224.1,0.0003,2971.2415,42.505848
,,,,,383250,,,,2608,0.30642751530323176,10.068636692487537,13,1223.7704693700002,18735,291.65,28052,282,716600,8049,562,11.290806070075647,336.95956,1223.8,0.0003,3873.7747,58.501553
,,,,,384097,,,,2612,0.354209909564335,179.46916461950596,13,1191.9725771199999,18772,284.55,28110,282,718200,8068,563,179.46916461950596,403.28537,1192.0,0.0003,2844.117,52.405445
,,,,,385131,,,,2616,0.13165150329441466,5.5841647412065125,13,1195.5137524800002,18823,284.66,28188,283,720400,8093,564,7.510050271653265,330.28314,1195.5,0.0003,4271.3447,60.46838
,,,,,386143,,,,2620,0.11205428599438828,19.829925199542785,13,1214.23295428,18869,288.43,28260,284,722400,8116,566,20.644667804631535,319.13358,1214.2,0.0003,3271.212,45.315395
,,,,,387346,,,,2624,0.051629434765459996,14.142054047864526,13,1220.35625928,18924,290.02,28346,285,724800,8144,567,15.649008427716177,362.10867,1220.4,0.0003,3969.9712,60.438034
,,,,,388383,,,,2628,0.15291534819329403,39.622984105302166,13,1214.73848458,18969,288.36,28417,286,726800,8167,569,40.43273062046317,358.4116,1214.7,0.0003,3863.635,65.74276
,,,,,389500,,,,2632,0.04759664357475292,7.5875727811224145,13,1204.5005266199998,19024,285.45,28502,287,729200,8195,571,9.947657643083192,324.49918,1204.5,0.0003,4165.941,55.651142
7,302.6363636363636,333.43466,1624.3,-1.2195637345983734,390001,306.6558988985875,8.921246,1317.0390537272726,,,,,,,,,,,,,,,,,,
,,,,,390738,,,,2636,0.034436203321431005,29.98711533164045,13,1211.38054664,19079,286.61,28596,288,731600,8222,573,30.04365840786241,367.10498,1211.4,0.0003,3519.2622,56.24121
,,,,,391837,,,,2640,0.17936116519503056,6.658568635089909,13,1211.3012559899998,19129,286.74,28674,288,733800,8248,574,6.838401328429914,361.94025,1211.3,0.0003,2973.998,47.842197
,,,,,392769,,,,2644,1.2093654396178881,11.273090643680785,13,1193.0383648899997,19170,282.64,28738,289,735600,8269,576,12.425285227825842,366.3003,1193.0,0.0003,4425.547,61.593918
,,,,,394008,,,,2648,0.032594583372153575,-3.412228532432682,13,1211.96879024,19229,286.5,28831,290,738200,8299,577,4.713983840288801,352.96008,1212.0,0.0003,2828.1138,49.147198
,,,,,395247,,,,2652,0.007421698448276527,173.53215565918177,13,1195.89424563,19283,282.42,28916,291,740600,8327,579,173.53215565918177,399.59326,1195.9,0.0003,2542.5354,33.56739
,,,,,396767,,,,2656,0.004076832686516114,43.39766430122139,13,1172.8470552499998,19351,277.14,29023,292,743600,8361,582,44.98797314097335,359.2818,1172.8,0.0003,4762.8286,75.836685
,,,,,397172,,,,2660,0.2610919637295246,312.89323664760417,13,1139.47163436,19369,269.85,29052,293,744400,8371,582,312.89323664760417,320.9486,1139.5,0.0003,3198.366,54.01479
,,,,,398321,,,,2664,0.034997267272113775,34.12343761083269,13,1128.44011879,19424,267.46,29137,294,746800,8398,584,34.69186384152654,322.23148,1128.4,0.0003,3867.846,53.965004
,,,,,399833,,,,2668,0.0025844025361942925,2.324444519722198,13,1142.8327082200003,19492,270.99,29243,295,749800,8433,586,6.230225928130157,352.14972,1142.8,0.0003,3967.6123,57.85303
8,349.8181818181818,349.91052,1693.6,61.43728309785485,400001,280.20550549753267,65.4249,1310.136488090909,,,,,,,,,,,,,,,,,,
