eval_discount_q,eval_abs_qs_difference,eval mean 100 episode reward,eval_ep_rewmean,eval_qs,eval_qs_difference,total timesteps,eval_time_elapsed,eval_eplenmean,mean 100 episode reward,update_time,discount_q,fps,train_time,qs_mean,time_elapsed,current_lr,episodes,act_time,eplenmean,qs_abs_difference,qs_difference,ep_rewmean,env_time,n_updates,q_grad_norm,qfs_loss
3.9016539565057586,2.794242,4.0,3.985384818181819,-1.1445915,-2.794241848120194,1,0,7.454545454545454,,,,,,,,,,,,,,,,,,
,,,,,,300474,,,1155.5,16978,0.08002633282686002,11,7548,357.4029,25428,0.0003,2404,203,275.81,21.292266529857347,21.156666281484007,1155.5083249,453,551000,3823.7856,62.637413
,,,,,,301614,,,1170.4,17040,0.09281456108409822,11,7578,350.58804,25522,0.0003,2408,204,278.27,7.110490496731966,5.803725033032536,1170.38576508,455,553400,3488.8325,61.581875
,,,,,,302535,,,1163.1,17095,0.3676020117929039,11,7605,340.1043,25607,0.0003,2412,205,276.72,39.501562064673394,39.25187561502129,1163.0872665400002,456,555200,2994.8623,53.880356
,,,,,,303645,,,1164.6,17163,0.04666656920992246,11,7639,308.9258,25712,0.0003,2416,206,276.83,16.898849022860052,15.511916880597955,1164.62730813,458,557400,3470.7578,65.82741
,,,,,,304803,,,1163.3,17237,0.04051432613747222,11,7675,345.5806,25825,0.0003,2420,207,276.25,46.48348428263262,45.67531227967192,1163.34083689,459,559800,2493.795,36.92102
,,,,,,306070,,,1167.4,17323,0.017969597023423666,11,7722,346.10422,25961,0.0003,2424,208,276.95,18.443676697652652,17.925085013905967,1167.3782807,462,562200,2583.3599,28.783463
,,,,,,307168,,,1157.4,17432,0.16633779563379628,11,7782,357.2234,26136,0.0003,2428,209,275.14,8.028600172113356,-5.2981920713577315,1157.4152049999998,464,564400,2282.0806,39.97203
,,,,,,308346,,,1159.1,17551,0.03833293690966514,11,7850,338.159,26328,0.0003,2432,211,275.16,10.45490158245044,6.898020711036455,1159.1146816699998,467,566800,2876.7332,38.887283
,,,,,,309628,,,1160.9,17665,0.015458309053087687,11,7911,353.78552,26507,0.0003,2436,212,275.62,20.04962496892819,19.881579847294283,1160.90996517,470,569400,2415.2393,32.75139
267.83734298483984,61.146816,1052.1,979.3798460909093,339.7737,59.01848596832133,310001,5,254.36363636363637,,,,,,,,,,,,,,,,,,
,,,,,,310770,,,1162.0,17732,0.038309383316376934,11,7944,339.04468,26616,0.0003,2440,213,275.79,44.3999929994432,44.2211658214239,1162.00448269,471,571600,3301.596,54.93984
,,,,,,311874,,,1156.3,17801,0.0791854447911106,11,7977,341.4631,26721,0.0003,2444,214,275.02,22.262697828023374,20.242813969922928,1156.3323831100001,473,573800,1706.8085,25.651243
,,,,,,313189,,,1161.9,17881,0.008860413508986704,11,8016,383.24356,26844,0.0003,2448,215,276.39,86.57683019243554,86.57683019243554,1161.8972282700001,475,576400,2233.6743,30.681093
,,,,,,314362,,,1157.6,17954,0.06459050983540329,11,8054,350.65762,26957,0.0003,2452,216,276.15,10.101017969246026,8.107141389854693,1157.5882083499998,477,578800,2760.0212,39.73613
,,,,,,315508,,,1160.8,18029,0.0631468456932235,11,8091,354.17413,27072,0.0003,2456,217,277.2,27.661756658047363,26.857851609872668,1160.82818176,479,581200,2469.3096,33.75
,,,,,,316610,,,1158.5,18090,0.08331733833115369,11,8120,333.75427,27166,0.0003,2460,218,277.26,9.889114472036704,8.764942779646647,1158.5194753,480,583400,2699.6074,40.336422
,,,,,,317706,,,1152.0,18153,0.06297222918908384,11,8150,327.50485,27262,0.0003,2464,219,276.38,24.529001825523423,23.390235257544614,1151.9654560000001,482,585600,2790.6118,43.757694
,,,,,,318736,,,1153.8,18211,0.0982961603741146,11,8177,321.99597,27349,0.0003,2468,220,276.69,26.90591351229661,26.888610565842146,1153.8014609,483,587600,2064.1191,30.588041
,,,,,,319832,,,1163.7,18274,0.11298746623162431,11,8208,346.28915,27446,0.0003,2472,221,278.39,13.253691748048137,12.550292339615293,1163.7052174799999,485,589800,2143.874,29.530651
286.9474159501311,25.266884,1065.9,1234.4641921818181,343.51642,21.38749622805525,320001,6,295.0,,,,,,,,,,,,,,,,,,
,,,,,,320913,,,1164.5,18336,0.10655294783445027,11,8238,345.2528,27548,0.0003,2476,222,278.42,13.171567298274848,12.7329723604447,1164.5046558499998,487,592000,2246.2234,28.747011
,,,,,,321923,,,1168.0,18391,0.10498831129952492,11,8263,321.24872,27630,0.0003,2480,222,278.82,30.06945086216529,30.06945086216529,1167.9620044499998,488,594000,3657.8547,62.976513
,,,,,,322842,,,1162.5,18433,0.36464035026523584,11,8282,331.93695,27693,0.0003,2484,223,277.77,26.0150886556825,25.973204746299427,1162.54982245,489,595800,2608.6426,39.12593
,,,,,,323857,,,1160.2,18480,0.16605821827127504,11,8304,334.96317,27764,0.0003,2488,224,277.59,17.537098757662662,17.2468597402835,1160.21587486,490,597800,3752.6743,66.48783
,,,,,,324985,,,1159.4,18546,0.04606221975935359,11,8338,322.38797,27866,0.0003,2492,224,277.53,25.386489721764477,20.662507590881475,1159.4497733699998,492,600000,2901.6853,47.17426
,,,,,,326084,,,1169.0,18649,0.07417966662632237,11,8395,329.49603,28031,0.0003,2496,226,279.05,11.392781716815783,8.109067437919354,1169.0265041500002,494,602200,2347.0457,38.203785
,,,,,,327107,,,1162.2,18752,0.08017619147675273,11,8452,303.86606,28195,0.0003,2500,227,277.76,25.607865985496467,25.40947199434957,1162.18267345,496,604400,2677.2297,34.37457
,,,,,,328289,,,1164.9,18833,0.04076164219132641,11,8493,343.2128,28321,0.0003,2504,228,278.15,5.329942282169704,-2.3974399523133605,1164.9287860200002,498,606600,2243.6606,29.627634
,,,,,,328892,,,1142.2,18864,0.024334301063556562,11,8508,309.9132,28368,0.0003,2508,229,272.78,304.5344525277073,304.5344525277073,1142.1766499799999,499,607800,2312.4915,31.113064
,,,,,,329808,,,1142.1,18908,0.40601877709051626,11,8528,320.60782,28434,0.0003,2512,229,272.73,8.130458110220562,-5.019976013844318,1142.10518529,500,609800,2463.5312,37.441048
309.7748321703462,15.696586,1117.8,1478.3311118181819,347.87366,-15.035565534515838,330001,6,322.6363636363636,,,,,,,,,,,,,,,,,,
,,,,,,331046,,,1151.1,18962,0.024742446220055177,11,8552,345.63608,28522,0.0003,2516,230,274.01,8.23835922058361,-1.802748082732972,1151.08161438,502,612200,2840.6292,44.851055
,,,,,,332225,,,1153.1,19025,0.047382263436534025,11,8583,361.4943,28619,0.0003,2520,231,274.22,19.186226500761816,19.125336879814565,1153.06390021,504,614600,1938.7395,30.704756
,,,,,,333518,,,1155.5,19130,0.019702649231802313,11,8639,355.651,28784,0.0003,2524,232,274.48,11.076694965017312,7.664907547164903,1155.4828903299997,506,617200,2178.986,28.510715
,,,,,,334575,,,1151.8,19188,0.06271931061276008,11,8666,405.94757,28871,0.0003,2528,233,274.07,156.75016093397923,156.75016093397923,1151.83109358,508,619200,3308.316,58.33859
,,,,,,335595,,,1143.5,19232,0.13018143171337868,11,8686,325.41852,28938,0.0003,2532,234,272.49,13.34458876175611,11.067274461110232,1143.4683321300001,509,621200,2789.728,39.93708
,,,,,,336718,,,1137.8,19284,0.09085328311172162,11,8710,348.60602,29016,0.0003,2536,235,270.9,6.478247761958988,3.596468504244629,1137.7926825299999,511,623600,2558.3938,36.861988
,,,,,,337853,,,1139.0,19332,0.07159923881624185,11,8731,345.9595,29089,0.0003,2540,235,270.83,4.117872170801522,-3.1408706936136936,1139.02564361,512,625800,2684.7295,45.324707
,,,,,,339014,,,1147.3,19385,0.07552528056264929,11,8755,361.98508,29169,0.0003,2544,236,271.4,5.937662643474423,-4.693361613528476,1147.3420461,514,628200,2063.293,31.527576
289.075655846764,63.299618,1149.5,1203.8957829090907,371.90402,56.01926836271396,340001,6,281.3636363636364,,,,,,,,,,,,,,,,,,
,,,,,,340041,,,1134.9,19429,0.06876388419910362,11,8775,406.4363,29241,0.0003,2548,237,268.52,158.97935636451783,158.97935636451783,1134.94907507,515,630200,3369.7754,51.464634
,,,,,,341170,,,1136.6,19477,0.07334266919451136,11,8798,347.11646,29314,0.0003,2552,238,268.08,4.996658526632212,2.948554627944741,1136.61665972,516,632400,2705.1526,42.21188
,,,,,,342300,,,1138.5,19529,0.016727948057880724,11,8821,371.75952,29392,0.0003,2556,238,267.92,154.17776311007404,154.17776311007404,1138.46446523,518,634800,2957.808,38.459396
,,,,,,343410,,,1142.5,19577,0.09570946579911396,11,8843,349.8302,29465,0.0003,2560,239,268.0,3.001400518996156,-2.0583111938262344,1142.53414862,519,637000,1940.8317,24.103254
,,,,,,344570,,,1148.5,19625,0.059431684042768614,11,8865,360.21875,29538,0.0003,2564,240,268.64,19.423628788301396,19.343309338416937,1148.53662423,521,639200,2872.691,43.642235
,,,,,,345629,,,1151.2,19683,0.054369089533196434,11,8894,310.90634,29626,0.0003,2568,241,268.93,31.034812369199102,29.686559136208256,1151.18063804,523,641400,2329.684,32.12973
,,,,,,346755,,,1154.4,19758,0.08327871696599598,11,8931,355.58286,29743,0.0003,2572,242,269.23,5.065515736392921,0.6881854923382007,1154.38575719,524,643600,2533.836,35.054726
,,,,,,347878,,,1156.8,19835,0.08181977880000948,11,8970,362.79483,29862,0.0003,2576,243,269.65,15.231014387555508,14.817468502854702,1156.79821375,526,645800,2236.4539,28.582508
,,,,,,348991,,,1162.1,19913,0.04131530581321922,11,9009,318.10223,29982,0.0003,2580,244,270.68,25.072550571438224,23.99001907460538,1162.1204082900001,528,648000,2846.7278,40.607006
297.89923746900723,17.565195,1164.8,1205.4728300909092,336.74023,4.398036522137638,350001,6,273.72727272727275,,,,,,,,,,,,,,,,,,
,,,,,,350153,,,1176.2,19996,0.0384028954608823,11,9052,351.62048,30119,0.0003,2584,245,273.11,30.040092137352246,29.835108738579663,1176.20131199,530,650400,2996.9524,41.043278
,,,,,,351201,,,1178.8,20073,0.036639541082953746,11,9089,407.58044,30237,0.0003,2588,246,273.44,201.24198698812887,201.24198698812887,1178.8293824,532,652600,2094.2585,25.988161
,,,,,,352353,,,1179.7,20141,0.013017495429458506,11,9123,410.87457,30343,0.0003,2592,247,273.68,208.32303065092472,208.32303065092472,1179.7412298299998,534,654800,2608.0583,37.879177
,,,,,,353657,,,1189.1,20216,0.008627767146410286,11,9159,333.74557,30458,0.0003,2596,248,275.73,11.687950561495455,6.277289034175121,1189.1294663999997,536,657400,2840.9575,41.67754
,,,,,,354580,,,1184.7,20267,0.000726838544787731,11,9185,303.45853,30537,0.0003,2600,249,274.73,299.61304502725073,299.61304502725073,1184.72143441,538,659200,3114.3564,40.8175
,,,,,,355406,,,1166.3,20317,2.177546307302458,11,9211,357.95126,30615,0.0003,2604,250,271.17,14.732248210539245,14.252707115156277,1166.2814246,539,661000,2346.5215,37.0363
,,,,,,356639,,,1194.9,20381,0.02531738975298408,11,9246,348.81985,30718,0.0003,2608,251,277.47,17.364133419023517,17.166553347126,1194.88195028,541,663400,2782.3274,38.16668
,,,,,,357806,,,1208.6,20449,0.07587447725537562,11,9280,367.10266,30823,0.0003,2612,252,279.98,8.299284864169095,8.135250518380298,1208.59227365,543,665800,2571.5728,35.262516
,,,,,,358068,,,1162.8,20460,0.7481143049929114,11,9287,324.49298,30841,0.0003,2616,252,270.22,318.95692242638967,318.95692242638967,1162.82895884,543,666200,2257.4204,32.089375
,,,,,,359158,,,1158.3,20519,0.14691007664136943,11,9321,365.01425,30937,0.0003,2620,253,269.33,7.074746343863753,5.817502926605019,1158.34389264,545,668400,2444.1091,41.9926
304.4988048639712,9.989753,1212.6,1600.6836689999998,362.1365,-6.0072795687682765,360001,6,352.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,,360292,,,1149.3,20580,0.02938620783996103,11,9350,414.8989,31037,0.0003,2624,254,267.74,163.34979350943274,163.34979350943274,1149.2867167799998,547,670600,3059.8926,40.181564
,,,,,,361306,,,1148.6,20637,0.1318133092494426,11,9377,412.72366,31123,0.0003,2628,255,267.31,133.92045805913725,133.92045805913725,1148.57189844,548,672800,3066.1006,44.313377
,,,,,,362287,,,1147.8,20683,0.1892342851379319,11,9398,351.0258,31193,0.0003,2632,255,266.92,49.73081656859664,49.63757976561054,1147.7625151600002,549,674600,2901.613,44.43568
,,,,,,363374,,,1145.7,20739,0.07811993455074814,11,9425,335.4167,31278,0.0003,2636,256,266.56,15.790715493178409,15.120513474519424,1145.67451774,551,676800,3775.0793,55.27782
,,,,,,364499,,,1143.9,20796,0.04227465079125346,11,9452,414.155,31365,0.0003,2640,257,266.46,132.26107791795346,132.26107791795346,1143.85915198,552,679000,3045.7446,43.48682
,,,,,,365712,,,1146.4,20864,0.03874992357313084,11,9483,365.08228,31466,0.0003,2644,258,266.98,7.995393866813677,6.965188060468032,1146.37057475,554,681600,4271.2495,64.92669
,,,,,,366974,,,1158.9,20926,0.019522741529528875,11,9512,365.03854,31561,0.0003,2648,258,269.33,18.53523928696721,18.518648489742777,1158.90150943,555,684000,3150.959,40.75467
,,,,,,368234,,,1164.3,20993,0.03473862290555496,11,9544,368.22513,31662,0.0003,2652,259,270.64,12.468617984420217,10.930493995656004,1164.27921692,557,686600,3457.989,55.281197
,,,,,,369551,,,1173.9,21059,0.011160103334441252,11,9576,358.2448,31764,0.0003,2656,260,272.51,21.15066571032911,20.369247629456222,1173.86517678,559,689200,4042.4795,61.69597
303.703953181702,12.967816,1267.5,1513.1747990000001,358.91022,3.4136053162047544,370001,6,340.90909090909093,,,,,,,,,,,,,,,,,,
,,,,,,370914,,,1185.2,21132,0.0075125458184389406,11,9610,367.23734,31880,0.0003,2660,261,275.04,37.46474879580444,37.35718765712933,1185.1556935600001,560,692000,4200.9883,59.12501
,,,,,,372088,,,1183.9,21188,0.04046419457267308,11,9637,352.76413,31966,0.0003,2664,262,275.18,32.740417446707205,31.489101780978984,1183.8544525999998,562,694200,3568.0125,52.587894
,,,,,,373342,,,1193.9,21255,0.02183092128131914,11,9669,356.46976,32068,0.0003,2668,263,277.13,13.803047998162125,13.377254946303164,1193.8667118899998,564,696800,4226.175,54.138527
,,,,,,374683,,,1204.6,21323,0.01184878250444078,11,9701,368.16614,32171,0.0003,2672,264,279.28,11.673322399381876,11.064614770280523,1204.57618485,565,699400,3969.11,56.092995
,,,,,,375942,,,1210.7,21390,0.016320053747874222,11,9733,348.25305,32272,0.0003,2676,264,280.64,14.510336701888845,11.479054826279604,1210.7360374000002,567,702000,4493.762,76.48769
,,,,,,377288,,,1222.2,21457,0.012579467345142861,11,9765,364.01074,32375,0.0003,2680,265,282.97,11.141886764109753,9.234043489204032,1222.2317693300001,569,704600,3865.0088,59.27153
,,,,,,378288,,,1212.2,21509,0.26545776140211214,11,9790,355.12888,32454,0.0003,2684,266,281.35,6.035873669678725,4.174202450903685,1212.1883163600003,570,706600,2852.6196,32.708355
,,,,,,379424,,,1214.6,21570,0.034918631745603966,11,9818,323.4665,32546,0.0003,2688,267,282.23,33.33110739918597,29.197325103014954,1214.62554669,571,709000,2680.1853,31.129654
285.822787019074,24.849041,1267.7,1163.143876363636,325.56137,9.359667840791365,380001,5,277.3636363636364,,,,,,,,,,,,,,,,,,
,,,,,,380697,,,1217.5,21632,0.049890026154857124,11,9847,372.80222,32645,0.0003,2692,267,283.44,22.994387337647016,22.427733848518645,1217.4748417800001,573,711400,2603.4602,37.801
,,,,,,381770,,,1206.1,21688,0.17373344406652677,11,9874,364.4768,32731,0.0003,2696,268,281.13,4.038896675495361,0.9546034133246084,1206.12718076,574,713600,3564.4712,44.38888
,,,,,,382945,,,1217.8,21751,0.03145349355261234,11,9904,340.35974,32825,0.0003,2700,269,283.65,22.756380653249153,22.57738426547475,1217.81832486,576,716000,3560.2078,59.59264
,,,,,,384066,,,1232.3,21807,0.008613947642984628,11,9930,398.1107,32911,0.0003,2704,270,286.6,253.44995438782203,253.44995438782203,1232.2755301699997,577,718200,3330.5068,47.5127
,,,,,,385270,,,1230.8,21868,0.03899451496720791,11,9960,360.8338,33005,0.0003,2708,271,286.31,8.89227655476487,5.997032865805272,1230.82854388,579,720600,3911.7207,60.622738
,,,,,,386365,,,1228.0,21925,0.09247788784043336,11,9987,352.83752,33090,0.0003,2712,271,285.59,18.750260104755053,18.18659173086007,1227.96501751,580,722800,4286.5034,49.871895
,,,,,,387395,,,1261.2,21976,0.20947593585046306,11,10011,349.3382,33169,0.0003,2716,272,293.27,9.76157304319947,1.3970064723670972,1261.1897751099998,582,724800,3437.5378,38.734062
,,,,,,388619,,,1269.1,22043,0.025367803603703214,11,10043,351.4723,33269,0.0003,2720,273,294.61,5.1464980804393585,2.6637213672020352,1269.06618164,583,727400,3803.7156,46.268013
,,,,,,389600,,,1263.2,22095,0.1476374949794866,11,10067,310.95462,33348,0.0003,2724,273,293.08,30.345899465301926,26.852248418264594,1263.18887334,584,729400,3126.3643,35.31367
298.1937309377768,17.351524,1281.9,1185.7950870909092,338.43387,11.629917217256015,390001,5,272.0,,,,,,,,,,,,,,,,,,
,,,,,,390681,,,1269.5,22147,0.1335037500682505,11,10091,360.00687,33432,0.0003,2728,274,293.75,7.967036609767576,6.893924703911454,1269.5364384400002,586,731400,3331.2732,36.715145
,,,,,,391829,,,1279.7,22208,0.0654562082073823,11,10120,357.50607,33524,0.0003,2732,275,295.42,4.041878556237168,1.5255828376791702,1279.68822021,587,733800,2733.6052,32.391605
,,,,,,393047,,,1287.2,22267,0.028271410039309896,11,10148,355.41534,33614,0.0003,2736,276,296.73,14.43545799008935,11.371598584685584,1287.21736907,589,736200,3260.845,42.85107
,,,,,,394169,,,1289.8,22322,0.04878131935875622,11,10174,331.01044,33698,0.0003,2740,276,296.7,16.40216795599958,13.033263299650235,1289.7548826500001,590,738400,4388.1587,53.859337
,,,,,,395280,,,1284.5,22377,0.06368598836124906,11,10200,348.7813,33781,0.0003,2744,277,295.68,24.394456964002757,22.617097355400535,1284.53743973,592,740600,5602.541,73.623955
,,,,,,396397,,,1277.9,22432,0.08380004967513928,11,10226,350.47,33865,0.0003,2748,278,294.23,7.550660673716075,-6.429862239534919,1277.87449166,593,742800,3213.2563,35.824066
,,,,,,397491,,,1271.7,22487,0.07702521226962593,11,10252,348.5421,33948,0.0003,2752,279,292.57,22.65778184306402,21.774767200168185,1271.7095276399998,594,745000,4045.782,54.97363
,,,,,,398573,,,1259.8,22542,0.08378670260034239,11,10278,337.28613,34031,0.0003,2756,279,290.22,10.244656343245216,7.502044071060963,1259.7696980899998,596,747200,3549.3562,43.225143
,,,,,,399635,,,1246.8,22597,0.06676332295598474,11,10304,313.79257,34115,0.0003,2760,280,287.21,18.447619341062243,13.27722187610038,1246.8146374799999,597,749400,3633.238,48.556896
287.64313178092414,45.37227,1321.9,1406.4287985454541,367.5817,35.833865834740486,400001,5,316.1818181818182,,,,,,,,,,,,,,,,,,
