#{"t_start": 1651643624.4482586, "env_id": "Hopper-v3"}
r,l,t
11.336502,17,383.87315
7.851191,18,383.921211
19.011095,20,383.968785
13.283986,18,384.014425
11.484613,13,384.05194
15.502828,29,387.405255
13.560039,16,387.449974
31.029471,31,387.501121
8.843052,17,387.527076
6.771666,9,387.556224
9.470958,14,390.938115
13.845304,19,390.983576
15.509453,28,391.028157
16.098727,20,391.05771
13.133986,21,391.103529
9.402145,21,394.517591
16.74485,34,394.590706
8.115875,11,394.627836
6.798369,10,394.655163
12.836576,22,394.710198
12.800071,19,398.112576
16.938938,22,398.165564
6.844538,13,398.199021
5.880643,11,398.219479
5.646275,30,398.272184
10.743372,18,401.676469
14.594521,17,401.718992
15.56136,18,401.766396
10.520047,24,401.811259
8.929967,14,401.852051
30.796692,34,405.306006
11.306814,18,405.361331
9.519149,11,405.384998
11.188229,12,405.403492
20.896227,28,405.457298
29.198461,32,408.973442
13.062095,23,409.021135
140.690475,80,412.572867
13.845159,37,412.664987
7.5433,12,412.697705
14.181931,15,412.724348
23.364061,23,412.774618
12.133254,18,416.240979
14.849362,23,416.288612
24.806189,24,416.323036
30.067465,23,416.352222
19.87203,21,419.842869
7.014178,9,419.870835
13.464489,24,419.921365
5.302865,9,419.950471
22.093172,26,420.005282
15.85417,17,420.05408
9.975198,18,423.562016
7.234386,11,423.58453
10.22198,15,423.608008
12.093756,16,423.639681
18.902442,24,423.683466
15.694175,17,423.709464
16.954894,17,427.237756
27.933507,24,427.289759
31.744431,25,427.348783
7.008513,16,427.394502
12.840609,29,430.955882
33.635637,37,431.045495
14.609007,18,431.080325
9.142581,11,431.113656
6.300164,9,431.138797
10.52434,13,431.167426
6.221073,8,434.704006
11.692366,20,434.751725
14.25515,22,434.808463
13.334534,18,434.852445
22.095454,25,434.912606
11.136595,13,434.944285
8.984625,15,438.514012
12.664847,18,438.555427
15.780937,17,438.600123
31.62797,29,438.647749
12.096555,31,442.26933
12.084921,13,442.313623
32.061017,32,442.383692
16.213774,19,442.43741
12.612346,20,442.485672
25.684707,25,446.094491
10.873595,24,446.159908
12.631766,15,446.203176
10.151305,21,446.246795
8.802751,16,446.281874
4.072773,14,449.949774
17.225509,20,449.996924
10.517254,17,450.043915
30.937848,33,450.1098
7.790114,11,450.145726
13.885264,20,453.815948
16.878311,17,453.853013
9.590385,15,453.8867
18.851755,24,453.923785
4.846716,26,453.985106
7.198129,17,457.680327
8.687142,11,457.707748
31.658245,25,457.762691
47.484198,43,457.863727
20.083109,29,461.598886
14.777683,22,461.66242
32.860179,31,461.72716
9.993499,12,461.756853
82.578566,69,465.548229
17.495408,29,465.624534
14.69053,28,469.349804
9.122008,20,469.400619
12.221022,14,469.431014
7.378037,17,469.472217
54.444406,47,473.230404
12.958966,14,473.282849
22.502683,28,473.350768
15.533215,15,473.393365
15.600587,17,473.435677
10.322548,21,473.492294
