eval_qs,eval_time_elapsed,eval mean 100 episode reward,total timesteps,eval_eplenmean,eval_abs_qs_difference,eval_qs_difference,eval_ep_rewmean,eval_discount_q,env_time,qs_mean,update_time,ep_rewmean,mean 100 episode reward,n_updates,fps,discount_q,eplenmean,qs_difference,current_lr,time_elapsed,act_time,qs_abs_difference,episodes,train_time,q_grad_norm,qfs_loss
-0.89583,0,3.9,1,7.0,2.427679,-2.4276791571737104,3.896265727272727,3.8273093615102685,,,,,,,,,,,,,,,,,,
,,,88,,,,,,0,0.0867242,0,16.76657475,16.8,0,87,8.264619816818062,22.0,-5.624638464349739,0.0003,0,0,5.632809187601587,4,0,,
,,,182,,,,,,0,0.09828581,0,17.129685000000002,17.1,0,118,10.699468002923753,22.75,-11.242142335090053,0.0003,1,0,11.242142335090053,8,0,,
,,,249,,,,,,0,0.044418525,0,15.154559333333333,15.2,0,144,5.232580711629054,20.75,-3.6530822107145577,0.0003,1,0,3.654231825607567,12,0,,
,,,316,,,,,,0,0.16753028,0,14.5299721875,14.5,0,165,5.021914753175161,19.75,-4.394575280414593,0.0003,1,0,4.394575280414593,16,0,,
,,,442,,,,,,0,0.07104709,0,15.587019299999998,15.6,0,194,4.351180363516303,22.1,-2.0052325261961323,0.0003,2,0,3.6453788519259094,20,0,,
,,,523,,,,,,1,0.00089472905,0,15.031724375000001,15.0,0,210,6.606716614423078,21.791666666666668,-1.6879129599161766,0.0003,2,0,3.271623005234437,24,0,,
,,,701,,,,,,1,0.07089149,0,19.845045142857142,19.8,0,226,2.345478165277992,25.035714285714285,-3.783712713435466,0.0003,3,0,3.8987285027308816,28,0,,
,,,764,,,,,,1,0.0976887,0,18.6525430625,18.7,0,239,9.047223436272404,23.875,-7.236884416210652,0.0003,3,0,7.236884416210652,32,0,,
,,,827,,,,,,1,0.019629575,0,17.711644083333333,17.7,0,239,5.865187016259193,22.97222222222222,-3.8602610280270166,0.0003,3,0,3.8602610280270166,36,0,,
,,,965,,,,,,1,0.18475458,1,18.975712425,19.0,0,246,17.466267688477767,24.125,-28.067299819399494,0.0003,3,0,28.067299819399494,40,0,,
,,,1043,,,,,,1,0.13039884,1,18.470992522727272,18.5,0,244,9.018701304693895,23.704545454545453,-7.837178780855901,0.0003,4,0,7.837178780855901,44,0,,
,,,1106,,,,,,2,0.076840855,1,17.622764354166666,17.6,0,241,6.205127515202556,23.041666666666668,-1.775838201119645,0.0003,4,0,2.3221871345647935,48,0,,
,,,1172,,,,,,2,-0.04072054,1,17.370658230769234,17.4,0,249,4.525877622791332,22.53846153846154,-3.8474804517569265,0.0003,4,0,3.8474804517569265,52,0,,
,,,1244,,,,,,2,0.045898985,1,17.019696232142856,17.0,0,244,5.859781464228613,22.214285714285715,-3.283509647423288,0.0003,5,0,3.437918838645992,56,0,,
,,,1347,,,,,,2,-0.069170944,1,17.831458899999998,17.8,0,246,2.7516222282988503,22.45,-0.7133262882587297,0.0003,5,0,1.8782093070648567,60,0,,
,,,1419,,,,,,2,0.09106394,1,17.65273203125,17.7,0,245,10.084139944835083,22.171875,-6.505181520985906,0.0003,5,0,6.505181520985906,64,0,,
,,,1481,,,,,,2,0.00010052594,1,17.15736533823529,17.2,0,250,4.385347207598505,21.779411764705884,-3.271784503431756,0.0003,5,0,3.271784503431756,68,0,,
,,,1562,,,,,,2,0.07519671,2,16.993843069444445,17.0,0,244,12.357796637306551,21.694444444444443,-10.146472522309699,0.0003,6,0,10.146472522309699,72,0,,
,,,1629,,,,,,2,0.076223195,2,16.856564697368423,16.9,0,238,15.655408176007686,21.43421052631579,-11.806703037207582,0.0003,6,0,11.806703037207582,76,0,,
,,,1720,,,,,,2,0.19923683,2,17.1540424875,17.2,0,235,16.585814831900215,21.5,-17.829337858210174,0.0003,7,0,17.829337858210174,80,0,,
,,,1808,,,,,,3,0.103977054,3,17.040046428571433,17.0,0,231,7.124444342295179,21.523809523809526,-4.135809173897153,0.0003,7,0,4.207479875078623,84,0,,
,,,1884,,,,,,3,0.14627188,3,17.087968500000002,17.1,0,235,9.72410371251827,21.40909090909091,-9.237003154618314,0.0003,8,0,9.237003154618314,88,0,,
,,,1950,,,,,,3,0.10070961,3,16.918566913043477,16.9,0,230,9.758758529757163,21.195652173913043,-8.659420756957667,0.0003,8,0,8.659420756957667,92,0,,
,,,2038,,,,,,3,0.09473382,3,16.8999958125,16.9,0,228,7.764760119997415,21.229166666666668,-8.466693310726708,0.0003,8,0,8.466693310726708,96,0,,
,,,2126,,,,,,3,0.08298976,4,16.987224379999997,17.0,0,226,16.65769870080656,21.26,-16.289857663116248,0.0003,9,0,16.289857663116248,100,0,,
,,,2200,,,,,,3,-0.066394195,4,17.03385374,17.0,0,221,4.957519314510604,21.12,-4.198394914015515,0.0003,9,0,4.198394914015515,104,0,,
,,,2294,,,,,,3,0.030741462,4,16.866023929999997,16.9,0,226,7.287318783166856,21.12,-5.893436009030499,0.0003,10,0,5.90067531415917,108,0,,
,,,2385,,,,,,3,0.06829692,4,16.95501663,17.0,0,221,4.47241381415057,21.36,-2.326752847236922,0.0003,10,0,2.69763852668893,112,0,,
,,,2466,,,,,,3,0.13492504,5,17.007290550000004,17.0,0,218,7.920524221987832,21.5,-5.537158470459833,0.0003,11,0,5.537158470459833,116,0,,
,,,2529,,,,,,4,0.19103524,5,16.75691052,16.8,0,213,7.792267936825463,20.87,-6.827701578183754,0.0003,11,0,6.827701578183754,120,0,,
,,,2616,,,,,,4,0.058286108,6,17.01818724,17.0,0,210,8.444225700612437,20.93,-8.356750515273612,0.0003,12,0,8.356750515273612,124,0,,
,,,2688,,,,,,4,-0.026515057,6,15.461460030000001,15.5,0,213,5.411225806158812,19.87,-4.37969949325526,0.0003,12,0,4.37969949325526,128,0,,
,,,2775,,,,,,4,0.045684583,6,15.7842246,15.8,0,209,17.600111424025133,20.11,-16.281189359949696,0.0003,13,0,16.281189359949696,132,0,,
,,,2874,,,,,,4,-0.028656874,6,16.07810934,16.1,0,206,2.465839037060671,20.47,-3.0095434686334177,0.0003,13,0,3.0095434686334177,136,0,,
,,,2977,,,,,,4,0.070098795,7,15.750484179999999,15.8,0,202,4.512502901137815,20.12,-2.096047544069717,0.0003,14,0,2.54363080189666,140,0,,
,,,3104,,,,,,4,0.08510318,8,16.502240410000002,16.5,0,193,27.75671587468424,20.61,-35.55401235183977,0.0003,16,0,35.55401235183977,144,0,,
,,,3203,,,,,,5,-0.003097729,9,16.994110490000004,17.0,0,190,4.0012913143868785,20.97,-4.522775232254738,0.0003,16,0,4.522775232254738,148,0,,
,,,3277,,,,,,5,0.09618879,9,17.100416980000002,17.1,0,192,14.603314346175782,21.05,-14.240533114223835,0.0003,17,0,14.240533114223835,152,0,,
,,,3442,,,,,,5,0.05470667,10,18.821296370000002,18.8,0,186,2.503904062101942,21.98,-4.688146850838582,0.0003,18,0,4.688146850838582,156,0,,
,,,3492,,,,,,5,0.039351992,10,18.00522603,18.0,0,187,4.744212995661014,21.45,-3.832123113574229,0.0003,18,0,3.832123113574229,160,0,,
,,,3553,,,,,,5,0.053335413,10,17.81541639,17.8,0,183,8.663536399724164,21.34,-5.202485408932687,0.0003,19,0,5.202485408932687,164,0,,
,,,3629,,,,,,5,0.022047741,11,17.883991840000004,17.9,0,180,3.185787438564233,21.48,-2.740016769846568,0.0003,20,0,2.740016769846568,168,0,,
,,,3692,,,,,,5,0.21607715,11,17.83737188,17.8,0,181,10.15660593545513,21.3,-9.311984827843284,0.0003,20,0,9.311984827843284,172,0,,
,,,3812,,,,,,6,0.022229137,12,18.7319206,18.7,0,174,3.6225897057076692,21.83,-5.111330106794685,0.0003,21,0,5.111330106794685,176,0,,
,,,3867,,,,,,6,0.10733028,12,18.226687069999997,18.2,0,176,4.448739503567067,21.47,-3.507277797096493,0.0003,21,0,3.507277797096493,180,0,,
,,,3963,,,,,,6,-0.06014719,13,18.41810888,18.4,0,173,2.965224135928117,21.55,-3.082274614265091,0.0003,22,0,3.082274614265091,184,0,,
,,,4058,,,,,,6,0.040318172,13,18.490902200000004,18.5,0,171,22.95305319872494,21.74,-17.51176781790781,0.0003,23,0,17.51176781790781,188,0,,
,,,4161,,,,,,6,0.17525223,14,19.022073889999998,19.0,0,169,4.708462345232521,22.11,-6.154137241469665,0.0003,24,0,6.154137241469665,192,0,,
,,,4237,,,,,,6,0.10369986,15,19.04443637,19.0,0,166,6.685386207906181,21.99,-5.50134687639731,0.0003,25,0,5.50134687639731,196,0,,
,,,4327,,,,,,6,0.029669086,16,18.836667580000004,18.8,0,163,4.2516774847372405,22.01,-3.0971704933745814,0.0003,26,0,3.1343334175941857,200,0,,
,,,4389,,,,,,7,0.036808297,16,18.60122277,18.6,0,164,7.872989934375565,21.89,-6.2233545551793,0.0003,26,0,6.2233545551793,204,0,,
,,,4475,,,,,,7,0.22974251,16,18.830395569999997,18.8,0,162,6.042979003195229,21.81,-6.409865746600558,0.0003,27,0,6.409865746600558,208,0,,
,,,4550,,,,,,7,0.03413713,17,18.87599553,18.9,0,159,7.987915139668791,21.65,-5.435573527491963,0.0003,28,0,5.435573527491963,212,0,,
,,,4621,,,,,,7,0.0142746465,18,18.842558559999997,18.8,0,156,6.755808967378215,21.55,-5.249552008533991,0.0003,29,0,5.249552008533991,216,0,,
,,,4718,,,,,,7,-0.043157578,19,19.487622409999997,19.5,0,155,3.4585639011423286,21.89,-4.064004970396781,0.0003,30,0,4.064004970396781,220,0,,
,,,4816,,,,,,7,-0.083811514,19,19.648014729999996,19.6,0,153,3.393848656225711,22.0,-4.0249084112685365,0.0003,31,0,4.0249084112685365,224,0,,
,,,4875,,,,,,7,-0.011644373,19,19.73356226,19.7,0,154,6.223298759452638,21.87,-4.28541861122138,0.0003,31,0,4.28541861122138,228,0,,
,,,4934,,,,,,7,0.088483185,20,19.43982151,19.4,0,151,6.167056728206455,21.59,-3.325850699192032,0.0003,32,0,3.354080548059394,232,0,,
,,,4994,,,,,,8,0.1601152,20,19.1685031,19.2,0,152,7.973004616127014,21.2,-4.552807039948345,0.0003,32,0,4.552807039948345,236,0,,
,,,5115,,,,,,8,0.1657859,22,19.948821050000003,19.9,0,147,3.44044640506536,21.38,-5.340218851892093,0.0003,34,0,5.340218851892093,240,0,,
,,,5198,,,,,,8,0.051038798,22,19.485849199999997,19.5,0,149,7.005744267039738,20.94,-6.915419643679538,0.0003,34,0,6.915419643679538,244,0,,
,,,5311,,,,,,8,0.063839726,24,19.685494779999996,19.7,0,144,2.806914347696733,21.08,-3.963488204689833,0.0003,36,0,3.963488204689833,248,0,,
,,,5413,,,,,,8,-0.00870703,25,20.286496900000003,20.3,0,142,2.205131179363543,21.36,-2.753347954308639,0.0003,37,0,2.753347954308639,252,0,,
,,,5482,,,,,,8,0.08003225,25,18.52993599,18.5,0,143,6.235761446313263,20.4,-5.363872574387697,0.0003,38,0,5.363872574387697,256,0,,
,,,5542,,,,,,8,0.07928249,26,18.51586818,18.5,0,141,4.705082131229093,20.5,-3.1188626181735017,0.0003,39,0,3.1240214970214164,260,0,,
,,,5640,,,,,,9,0.10484041,27,18.92789131,18.9,0,139,9.15969744641071,20.87,-10.646614487861129,0.0003,40,0,10.646614487861129,264,0,,
,,,5708,,,,,,9,-0.030370701,27,18.882427779999997,18.9,0,137,6.040813021609356,20.79,-2.9513502716898685,0.0003,41,0,3.1309211055626074,268,0,,
,,,5795,,,,,,9,0.112118125,27,19.12648349,19.1,0,139,7.476385420807362,21.03,-7.759422946773763,0.0003,41,0,7.759422946773763,272,0,,
,,,5902,,,,,,9,0.18487307,29,18.85810887,18.9,0,134,37.498323990359566,20.9,-38.58630600560575,0.0003,43,0,38.58630600560575,276,0,,
,,,5976,,,,,,9,0.1170441,29,18.884759869999996,18.9,0,135,5.787413337336495,21.09,-4.688103924747079,0.0003,44,0,4.688103924747079,280,0,,
,,,6067,,,,,,9,0.103282094,30,18.807988329999997,18.8,0,133,6.714395115624307,21.04,-7.787093046935034,0.0003,45,0,7.787093046935034,284,0,,
,,,6162,,,,,,9,0.119505286,31,18.902090929999996,18.9,0,132,24.412802054624446,21.04,-23.9477205526853,0.0003,46,0,23.9477205526853,288,0,,
,,,6246,,,,,,10,0.12561212,32,18.501217850000003,18.5,0,130,8.475677161596508,20.85,-7.788414978038605,0.0003,47,0,7.788414978038605,292,0,,
,,,6335,,,,,,10,0.040856205,34,18.61549062,18.6,0,129,19.97014281484093,20.98,-20.043591833382095,0.0003,49,0,20.043591833382095,296,0,,
,,,6397,,,,,,10,0.04514851,34,18.49169656,18.5,0,130,5.551379844380265,20.7,-4.90807541810133,0.0003,49,0,4.90807541810133,300,0,,
,,,6468,,,,,,10,0.03761654,35,18.568074850000002,18.6,0,128,7.205775199647462,20.79,-5.958965645334086,0.0003,50,0,5.958965645334086,304,0,,
,,,6567,,,,,,10,0.09305872,36,18.865562510000004,18.9,0,127,7.197326890972638,20.92,-8.184517363561817,0.0003,51,0,8.184517363561817,308,0,,
,,,6694,,,,,,10,0.07982154,37,19.388269710000003,19.4,0,126,4.527722663449917,21.44,-5.9616590262072595,0.0003,53,0,5.9616590262072595,312,0,,
,,,6748,,,,,,10,0.044267703,38,19.268412819999998,19.3,0,124,5.678729158117079,21.27,-4.224269904242695,0.0003,54,1,4.224269904242695,316,0,,
,,,6853,,,,,,10,0.086556055,39,18.840195729999994,18.8,0,123,7.5896871299973485,21.35,-7.1193022277531925,0.0003,55,1,7.1193022277531925,320,0,,
,,,6929,,,,,,11,0.1570795,40,18.58853415,18.6,0,121,8.012748664729768,21.13,-6.544456744669382,0.0003,57,1,6.544456744669382,324,0,,
,,,7010,,,,,,11,0.040183917,41,18.87095493,18.9,0,119,4.223624536200165,21.35,-3.7289400647427495,0.0003,58,1,3.7289400647427495,328,0,,
,,,7137,,,,,,11,0.0045421184,43,19.913430010000003,19.9,0,119,2.757269638684326,22.03,-3.4868591375635933,0.0003,59,1,3.509191009912139,332,0,,
,,,7217,,,,,,11,0.116356805,44,20.24197461,20.2,0,117,5.895731897451826,22.23,-5.396825368596169,0.0003,61,1,5.396825368596169,336,0,,
,,,7327,,,,,,11,0.043941446,45,19.62677848,19.6,0,116,3.4746444584737146,22.12,-4.523553160043033,0.0003,62,1,4.523553160043033,340,0,,
,,,7384,,,,,,11,0.18483397,45,19.3071586,19.3,0,117,10.234816857550951,21.86,-7.97090800436633,0.0003,62,1,7.97090800436633,344,0,,
,,,7476,,,,,,11,0.07682786,46,18.83692298,18.8,0,116,10.983193901808747,21.65,-8.470970018199354,0.0003,64,1,8.470970018199354,348,0,,
,,,7586,,,,,,12,0.105619065,48,18.356446350000002,18.4,0,115,19.28614969045659,21.73,-18.239554726333097,0.0003,65,1,18.239554726333097,352,0,,
,,,7671,,,,,,12,0.09699118,49,18.54922702,18.5,0,113,7.592989145062434,21.89,-3.2941164276350725,0.0003,67,1,3.724469183966569,356,0,,
,,,7730,,,,,,12,0.15905985,50,18.66349566,18.7,0,112,6.811415284319895,21.88,-5.469181330359171,0.0003,68,1,5.469181330359171,360,0,,
,,,7851,,,,,,12,0.142066,51,18.8009816,18.8,0,111,16.402448288121324,22.11,-20.15347896361345,0.0003,70,1,20.15347896361345,364,0,,
,,,7934,,,,,,12,-0.039208744,53,18.80315576,18.8,0,110,3.55060185575474,22.26,-2.4739590284345323,0.0003,71,1,2.479593436455341,368,0,,
,,,7998,,,,,,12,0.10127161,53,18.460258370000002,18.5,0,110,7.9386477431544415,22.03,-4.34026444100306,0.0003,72,1,4.367622433861059,372,0,,
,,,8113,,,,,,13,-0.036474038,55,18.19460754,18.2,0,108,10.824247471599781,22.11,-15.306490684419487,0.0003,75,1,15.306490684419487,376,0,,
,,,8194,,,,,,13,0.08180214,55,18.36963362,18.4,0,108,5.953319465056648,22.18,-3.2046119492222176,0.0003,75,1,3.3561289278382587,380,0,,
,,,8330,,,,,,13,0.116634056,58,18.81339577,18.8,0,106,6.146594474875793,22.63,-11.422891034479274,0.0003,78,1,11.422891034479274,384,0,,
,,,8459,,,,,,13,0.006046278,60,19.06803076,19.1,0,105,16.389010370764566,22.97,-17.936348804986647,0.0003,79,1,17.936348804986647,388,0,,
,,,8530,,,,,,13,0.08610671,61,19.040838540000003,19.0,0,104,7.329088192141581,22.84,-6.735326928676067,0.0003,81,1,6.735326928676067,392,0,,
,,,8658,,,,,,13,0.04875239,62,19.48840364,19.5,0,104,36.50355335313623,23.23,-38.102863630569274,0.0003,83,1,38.102863630569274,396,0,,
,,,8725,,,,,,13,0.02836296,64,19.61091279,19.6,0,102,4.387779952255221,23.28,-4.10465751962394,0.0003,84,1,4.10465751962394,400,0,,
,,,8788,,,,,,14,0.055497702,64,19.508895100000004,19.5,0,103,7.836771031524753,23.2,-6.977601412771599,0.0003,85,1,6.977601412771599,404,0,,
,,,8888,,,,,,14,0.03613971,65,19.02658271,19.0,0,102,4.148442263883496,23.21,-3.4220117571007185,0.0003,86,1,3.533271337344112,408,0,,
,,,8980,,,,,,14,0.15989503,67,18.603906360000003,18.6,0,101,4.266849851384846,22.86,-5.309498559182982,0.0003,88,1,5.309498559182982,412,0,,
,,,9065,,,,,,14,0.0039946516,68,18.758581799999998,18.8,0,100,7.049011990588002,23.17,-2.81501996020223,0.0003,90,1,3.672423453589073,416,0,,
,,,9150,,,,,,14,0.04695332,70,18.62767939,18.6,0,99,8.57893008092734,22.97,-7.658267805671616,0.0003,91,1,7.658267805671616,420,0,,
,,,9232,,,,,,14,0.08113634,72,18.52612173,18.5,0,98,6.134273314755653,23.03,-5.872258079367032,0.0003,93,1,5.872258079367032,424,0,,
,,,9307,,,,,,14,-0.03483977,73,18.288539220000004,18.3,0,97,4.28959163459774,22.97,-3.367198245562566,0.0003,95,1,3.367198245562566,428,0,,
,,,9392,,,,,,15,0.03857187,73,17.33942192,17.3,0,98,4.736374961304742,22.55,-4.906245009169376,0.0003,95,1,4.906245009169376,432,0,,
,,,9455,,,,,,15,0.04746961,75,17.140778620000003,17.1,0,97,4.392986496620564,22.38,-3.8029498807405937,0.0003,97,1,3.8029498807405937,436,0,,
,,,9539,,,,,,15,0.09323788,76,16.81741202,16.8,0,96,6.2423800083440675,22.12,-3.9347981308207167,0.0003,99,1,4.098002199729461,440,0,,
,,,9615,,,,,,15,0.022920841,78,16.798939660000002,16.8,0,95,6.291161509662751,22.31,-5.464514226182025,0.0003,101,1,5.464514226182025,444,0,,
,,,9686,,,,,,15,0.0846067,78,16.581242269999997,16.6,0,95,5.048446050902531,22.1,-4.930003603435389,0.0003,101,1,4.930003603435389,448,0,,
,,,9759,,,,,,15,0.054855295,79,16.31188703,16.3,0,94,4.9143400195531095,21.73,-3.8380403101038425,0.0003,102,1,3.8380403101038425,452,0,,
,,,9830,,,,,,15,0.017528603,81,16.29076174,16.3,0,93,5.845967882024349,21.59,-5.435554892367749,0.0003,104,1,5.435554892367749,456,0,,
,,,9907,,,,,,15,0.080684304,83,16.44165746,16.4,0,92,11.201502671743707,21.77,-9.046111433682253,0.0003,106,1,9.046111433682253,460,0,,
-0.9053001,0,3.9,10001,7.0,2.4626489,-2.462648891152618,3.9121915454545455,3.8415931684284392,,,,,,,,,,,,,,,,,,
,,,10007,,,,,,16,0.13049315,84,16.5748568,16.6,0,92,29.196781257981005,21.56,-31.279778133928524,0.0003,108,1,31.279778133928524,464,0,,
,,,10087,,,,,,16,0.008567607,84,16.735697459999997,16.7,0,92,3.2119081163058256,21.53,-3.149725386120727,0.0003,108,1,3.149725386120727,468,0,,
,,,10165,,,,,,16,0.07990161,86,16.7774718,16.8,0,91,4.134853310434689,21.67,-4.394090466597945,0.0003,110,1,4.394090466597945,472,0,,
,,,10341,,,,,,16,0.090755604,90,17.87700741,17.9,0,90,19.112526213501422,22.28,-35.62422276981134,0.0003,114,1,35.62422276981134,476,0,,
,,,10441,,,,,,16,0.045547713,91,17.9246409,17.9,0,89,7.492837876067572,22.47,-8.313761400990552,0.0003,116,1,8.313761400990552,480,0,,
,,,10527,,,,,,16,-0.023317594,93,17.56035914,17.6,0,88,16.398720745506996,21.97,-16.739998318826647,0.0003,118,1,16.739998318826647,484,0,,
,,,10643,,,,,,17,0.090885565,95,17.51124831,17.5,0,88,26.30985338229251,21.84,-27.6322826802869,0.0003,120,1,27.6322826802869,488,0,,
,,,10722,,,,,,17,0.10439922,97,17.47508569,17.5,0,87,14.220095763429232,21.92,-13.767481186623169,0.0003,122,1,13.767481186623169,492,0,,
,,,10796,,,,,,17,0.04259343,97,16.72273656,16.7,0,87,5.644334188594367,21.38,-2.9563630596561294,0.0003,122,1,3.1401511490281537,496,0,,
,,,10908,,,,,,17,0.2202482,100,17.30324114,17.3,0,86,5.271724755337808,21.83,-7.558990516206351,0.0003,126,1,7.558990516206351,500,0,,
,,,10977,,,,,,17,0.032995917,100,17.31714826,17.3,0,86,4.668446917018174,21.89,-2.541273994305123,0.0003,126,1,2.651433900549753,504,0,,
,,,11045,,,,,,17,0.073580615,102,17.2498193,17.2,0,85,5.7926617532426645,21.57,-4.174307376237347,0.0003,128,1,4.174307376237347,508,0,,
,,,11096,,,,,,17,0.14011133,102,16.94326694,16.9,0,86,7.324708905363528,21.16,-5.548022748815139,0.0003,128,1,5.548022748815139,512,0,,
,,,11200,,,,,,17,0.044822626,106,16.89543408,16.9,0,84,1.3849660978241969,21.35,1.9845664401290368,0.0003,132,1,2.76695757131675,516,0,,
,,,11261,,,,,,18,-0.018293338,106,16.67569078,16.7,0,84,6.957522437904162,21.11,-4.933590221142052,0.0003,133,1,4.933590221142052,520,0,,
,,,11373,,,,,,18,0.12626179,108,17.45390396,17.5,0,84,5.422553873548225,21.41,-7.460567860982148,0.0003,135,1,7.460567860982148,524,0,,
,,,11447,,,,,,18,0.11942776,110,17.56109049,17.6,0,83,7.201984235938443,21.4,-6.682968078135184,0.0003,137,1,6.682968078135184,528,0,,
,,,11521,,,,,,18,-0.0073773563,112,17.64844528,17.6,0,82,4.232950977845509,21.29,-2.7152143351089904,0.0003,139,1,2.7172327757376538,532,0,,
,,,11616,,,,,,18,0.030565575,114,17.75259222,17.8,0,82,5.203270817693479,21.61,-4.907554230457104,0.0003,141,1,4.907554230457104,536,0,,
,,,11694,,,,,,18,0.075340725,114,17.67438085,17.7,0,82,8.44567553141716,21.55,-8.003610661733873,0.0003,141,1,8.003610661733873,540,0,,
,,,11763,,,,,,18,0.009236711,116,17.69276927,17.7,0,81,5.830653426678706,21.48,-2.9760559516161917,0.0003,143,1,3.216542915910984,544,0,,
,,,11909,,,,,,19,0.0054209637,120,18.68720573,18.7,0,80,2.81298627768451,22.23,-0.19841731587232078,0.0003,148,1,2.979055207940388,548,0,,
,,,11986,,,,,,19,-0.009004921,120,18.659744269999997,18.7,0,80,3.4053282345950167,22.27,-3.1780325585142606,0.0003,148,1,3.1780325585142606,552,0,,
,,,12054,,,,,,19,0.11871623,122,18.6193322,18.6,0,80,6.061742267640569,22.24,-5.498922779144982,0.0003,150,1,5.498922779144982,556,0,,
,,,12135,,,,,,19,0.043278486,124,18.698974339999996,18.7,0,79,6.145320756040099,22.28,-5.46971640890689,0.0003,152,1,5.46971640890689,560,0,,
,,,12194,,,,,,19,0.15736742,124,18.027822689999997,18.0,0,79,4.706018357446421,21.87,-3.6597509950326095,0.0003,152,1,3.6597509950326095,564,0,,
,,,12288,,,,,,19,0.0011611767,126,17.97870087,18.0,0,79,4.497191285587424,22.01,-0.22572655329782498,0.0003,155,1,2.4935983669753607,568,0,,
,,,12365,,,,,,19,-0.044152357,128,18.126553769999997,18.1,0,78,3.377013149587855,22.0,-2.3887779749963762,0.0003,157,1,2.415097516996905,572,0,,
,,,12462,,,,,,20,0.14832518,130,16.870121049999998,16.9,0,78,9.127940083494332,21.21,-11.012160015643612,0.0003,159,1,11.012160015643612,576,0,,
,,,12548,,,,,,20,0.05510823,132,16.883042760000002,16.9,0,77,9.050847151575335,21.07,-7.661235797477471,0.0003,161,1,7.661235797477471,580,0,,
,,,12630,,,,,,20,0.10138995,134,16.83629337,16.8,0,76,7.633221067808366,21.03,-6.5927824787201885,0.0003,164,1,6.5927824787201885,584,0,,
,,,12723,,,,,,20,-0.02035688,136,16.42745,16.4,0,76,13.030875651367776,20.8,-9.705013067559179,0.0003,166,1,9.706674717631921,588,0,,
,,,12780,,,,,,20,-0.029991528,136,16.22586903,16.2,0,76,5.6434580460635715,20.58,-3.439057512427942,0.0003,166,1,3.458710485473569,592,0,,
,,,12861,,,,,,20,0.03474578,138,16.4876998,16.5,0,76,8.236975078549042,20.65,-7.6250330573862595,0.0003,169,1,7.6250330573862595,596,0,,
,,,12925,,,,,,20,-0.024671955,140,15.798559820000003,15.8,0,75,4.997346571355792,20.17,-4.215189463780894,0.0003,171,1,4.215189463780894,600,0,,
,,,13003,,,,,,20,-0.20848049,143,15.905409980000002,15.9,0,74,3.3880395599074364,20.26,-2.728147807795445,0.0003,173,1,2.728147807795445,604,0,,
,,,13090,,,,,,21,0.025311958,143,16.26550716,16.3,0,75,7.9680093753362,20.45,-8.543309280231579,0.0003,173,1,8.543309280231579,608,0,,
,,,13161,,,,,,21,0.12326319,145,16.423866050000004,16.4,0,74,5.773855155243122,20.65,-5.038699156099387,0.0003,176,1,5.038699156099387,612,0,,
,,,13247,,,,,,21,-0.050575342,147,16.53933224,16.5,0,74,3.8546921190510095,20.47,-3.5146890738212777,0.0003,178,2,3.5146890738212777,616,0,,
,,,13325,,,,,,21,-0.08494324,149,16.84813637,16.8,0,73,3.2088426194808344,20.64,-2.9633601538003274,0.0003,181,2,2.9633601538003274,620,0,,
,,,13421,,,,,,21,-0.07423131,152,16.26502765,16.3,0,73,2.9071406580365795,20.48,-3.746348569950661,0.0003,183,2,3.746348569950661,624,0,,
,,,13478,,,,,,21,0.12229713,152,16.01695401,16.0,0,73,8.304052481467092,20.31,-6.180638905627242,0.0003,183,2,6.180638905627242,628,0,,
,,,13538,,,,,,21,0.13543616,154,15.824509599999999,15.8,0,72,9.325681719408712,20.17,-4.771399240205814,0.0003,186,2,4.822424058869825,632,0,,
,,,13608,,,,,,21,0.032204524,156,15.738104470000003,15.7,0,72,5.337381930276698,19.92,-4.5484457394997415,0.0003,188,2,4.5484457394997415,636,0,,
,,,13752,,,,,,22,0.20455658,159,16.121323359999998,16.1,0,71,3.246683225210362,20.58,-6.28798796596895,0.0003,191,2,6.28798796596895,640,0,,
,,,13827,,,,,,22,0.08151903,161,16.254386359999998,16.3,0,71,3.8908556645126455,20.64,-3.989435158625761,0.0003,193,2,3.989435158625761,644,0,,
,,,13897,,,,,,22,-0.017779272,161,15.468977470000004,15.5,0,71,4.094750607382028,19.88,-3.9511569122871135,0.0003,194,2,3.9511569122871135,648,0,,
,,,13986,,,,,,22,0.07069979,163,15.524705700000002,15.5,0,71,7.781664326056683,20.0,-8.378546722542644,0.0003,196,2,8.378546722542644,652,0,,
,,,14078,,,,,,22,0.1340139,166,15.83498161,15.8,0,70,18.73126012443758,20.24,-20.295503346434707,0.0003,199,2,20.295503346434707,656,0,,
,,,14166,,,,,,22,0.13783112,168,15.96540683,16.0,0,70,27.548750051129275,20.31,-24.618468569265442,0.0003,201,2,24.618468569265442,660,0,,
